team,season,wins,losses,win_loss_pct,rank_team,srs,pace,rel_pace,off_rtg,rel_off_rtg,def_rtg,rel_def_rtg,playoffs,coaches
PHI,2000-01,56,26,.683,1st of 7,3.64,90.6,-0.7,103.6,0.6,98.9,-4.1,Lost Finals,L. Brown
PHI,1999-00,49,33,.598,3rd of 7,1.02,92.7,-0.4,101.5,-2.6,100.0,-4.1,Lost E. Conf. Semis,L. Brown
PHI,1998-99,28,22,.560,3rd of 7,2.56,88.6,-0.3,99.9,-2.3,97.6,-4.6,Lost E. Conf. Semis,L. Brown
PHI,1997-98,31,51,.378,7th of 7,-1.89,90.4,0.1,102.8,-2.2,105.4,0.4,,L. Brown
PHI,1996-97,22,60,.268,6th of 7,-5.89,95.3,5.2,104.6,-2.1,111.4,4.7,,J. Davis
PHI,1995-96,18,64,.220,7th of 7,-9.45,92.2,0.4,102.2,-5.4,113.0,5.4,,J. Lucas
PHI,1994-95,24,58,.293,6th of 7,-5.06,91.0,-1.9,104.1,-4.2,109.7,1.4,,J. Lucas
PHI,1993-94,25,57,.305,6th of 7,-7.37,95.7,0.6,101.7,-4.6,109.7,3.4,,F. Carter
PHI,1992-93,26,56,.317,6th of 7,-5.25,98.5,1.7,104.6,-3.4,110.4,2.4,,D. Moe
PHI,1991-92,35,47,.427,5th of 7,-1.34,93.7,-2.9,108.3,0.1,109.7,1.5,,J. Lynam
PHI,1990-91,44,38,.537,2nd of 6,-0.39,95.7,-2.1,107.9,0.0,108.1,0.2,Lost E. Conf. Semis,J. Lynam
PHI,1989-90,53,29,.646,1st of 6,4.23,96.5,-1.8,113.5,5.4,108.4,0.3,Lost E. Conf. Semis,J. Lynam
PHI,1988-89,46,36,.561,2nd of 6,1.68,98.5,-2.1,113.0,5.2,111.5,3.7,Lost E. Conf. 1st Rnd.,J. Lynam
PHI,1987-88,36,46,.439,4th of 5,-0.79,96.0,-3.6,108.8,0.8,110.3,2.3,,M. Guokas
PHI,1986-87,45,37,.549,2nd of 5,0.11,97.3,-3.5,108.3,0.0,108.5,0.2,Lost E. Conf. 1st Rnd.,M. Guokas
PHI,1985-86,54,28,.659,2nd of 5,2.46,100.5,-1.6,108.6,1.4,106.3,-0.9,Lost E. Conf. Semis,M. Guokas
PHI,1984-85,58,24,.707,2nd of 5,4.17,100.8,-1.3,111.3,3.4,107.3,-0.6,Lost E. Conf. Finals,B. Cunningham
PHI,1983-84,52,30,.634,2nd of 5,2.39,99.6,-1.8,106.8,-0.8,104.6,-3.0,Lost E. Conf. 1st Rnd.,B. Cunningham
PHI,1982-83,65,17,.793,1st of 5,7.53,102.7,-0.4,108.3,3.6,100.9,-3.8,Won Finals,B. Cunningham
PHI,1981-82,58,24,.707,2nd of 5,5.74,100.6,-0.3,109.6,2.7,103.9,-3.0,Lost Finals,B. Cunningham
PHI,1980-81,62,20,.756,2nd of 5,7.76,103.4,1.6,107.0,1.5,99.5,-6.0,Lost E. Conf. Finals,B. Cunningham
PHI,1979-80,59,23,.720,2nd of 5,4.04,103.0,-0.1,105.0,-0.3,101.0,-4.3,Lost Finals,B. Cunningham
PHI,1978-79,47,35,.573,2nd of 5,1.74,106.7,0.9,102.0,-1.8,100.3,-3.5,Lost E. Conf. Semis,B. Cunningham
PHI,1977-78,55,27,.671,1st of 5,4.87,108.4,1.7,105.0,4.1,100.3,-0.6,Lost E. Conf. Finals,G. Shue
PHI,1976-77,50,32,.610,1st of 5,3.78,108.3,1.8,101.2,1.7,97.6,-1.9,Lost Finals,G. Shue
PHI,1975-76,46,36,.561,2nd of 4,0.33,107.5,2.0,98.2,-0.1,98.0,-0.3,Lost E. Conf. 1st Rnd.,G. Shue
PHI,1974-75,34,48,.415,4th of 4,-2.60,103.4,-1.1,95.8,-1.9,98.8,1.1,,G. Shue
PHI,1973-74,25,57,.305,4th of 4,-5.94,108.3,0.5,93.1,-4.6,99.0,1.3,,G. Shue
PHI,1972-73,9,73,.110,4th of 4,-11.50,115.2,4.5,90.2,-6.6,100.6,3.8,,R. Rubin
PHI,1971-72,30,52,.366,3rd of 4,-3.44,115.8,3.8,96.4,-1.5,99.5,1.6,,J. Ramsay
PHI,1970-71,47,35,.573,2nd of 4,1.81,115.7,0.6,98.8,1.6,97.5,0.3,Lost E. Conf. Semis,J. Ramsay
PHI,1969-70,42,40,.512,4th of 7,3.32,120.9,3.8,100.5,1.5,97.7,-1.3,Lost E. Div. Semis,J. Ramsay
PHI,1968-69,55,27,.671,2nd of 7,4.79,120.4,3.5,98.1,2.6,93.9,-1.6,Lost E. Div. Semis,J. Ramsay
PHI,1967-68,62,20,.756,1st of 6,7.96,124.3,4.5,98.1,1.3,91.2,-5.6,Lost E. Div. Finals,A. Hannum
PHI,1966-67,68,13,.840,1st of 5,8.50,122.9,1.3,101.5,5.4,93.9,-2.2,Won Finals,A. Hannum
PHI,1965-66,55,25,.688,1st of 4,4.16,122.8,1.4,95.3,0.4,91.5,-3.4,Lost E. Div. Finals,D. Schayes
PHI,1964-65,40,40,.500,3rd of 4,-0.13,119.1,1.8,94.1,0.5,94.2,0.6,Lost E. Div. Finals,D. Schayes
PHI,1963-64,34,46,.425,3rd of 4,-3.75,119.4,6.2,93.8,-0.8,97.5,2.9,Lost E. Div. Semis,D. Schayes
PHI,1962-63,48,32,.600,2nd of 4,3.40,123.3,8.3,98.4,2.5,95.3,-0.6,Lost E. Div. Semis,A. Hannum
PHI,1961-62,41,39,.513,3rd of 4,2.24,128.8,7.5,93.4,-0.2,91.6,-2.0,Lost E. Div. Semis,A. Hannum
PHI,1960-61,38,41,.481,3rd of 4,1.93,129.1,5.6,93.6,1.5,91.9,-0.2,Lost E. Div. Finals,A. Hannum
PHI,1959-60,45,30,.600,3rd of 4,2.77,127.2,4.9,93.1,2.0,91.0,-0.1,Lost E. Div. Semis,P. Seymour
PHI,1958-59,35,37,.486,3rd of 4,3.74,121.0,9.0,92.5,2.3,89.2,-1.0,Lost E. Div. Finals,P. Seymour
PHI,1957-58,41,31,.569,2nd of 4,2.18,119.1,2.1,89.9,1.1,88.1,-0.7,Lost E. Div. Semis,P. Seymour
PHI,1956-57,38,34,.528,2nd of 4,-1.03,112.3,7.4,88.3,-0.6,89.5,0.6,Lost E. Div. Finals,A. Cervi
PHI,1955-56,35,37,.486,3rd of 4,0.17,108.5,5.7,88.0,-2.3,88.0,-2.3,Lost E. Div. Finals,A. Cervi
PHI,1954-55,43,29,.597,1st of 5,1.23,103.6,5.5,87.5,-2.3,86.2,-3.6,Won Finals,A. Cervi
PHI,1953-54,42,30,.583,2nd of 5,4.27,93.5,9.9,88.2,0.7,83.0,-4.5,Lost Finals,A. Cervi
PHI,1952-53,47,24,.662,2nd of 5,3.62,92.8,12.4,90.6,2.6,86.0,-1.7,Lost E. Div. Semis,A. Cervi
PHI,1951-52,40,26,.606,1st of 5,3.94,96.1,10.3,89.2,2.3,84.6,-2.3,Lost E. Div. Finals,A. Cervi
PHI,1950-51,32,34,.485,4th of 6,0.62,98.1,12.6,86.4,1.3,85.9,0.8,Lost E. Div. Finals,A. Cervi
PHI,1949-50,51,13,.797,1st of 6,6.48,,,,,,,Lost Finals,A. Cervi
PHO,2024-25,0,0,,,,,,,,,,,M. Budenholzer
PHO,2023-24,49,33,.598,2nd of 5,3.08,98.3,-0.2,117.6,2.3,114.6,-0.7,Lost W. Conf. 1st Rnd.,F. Vogel
PHO,2022-23,45,37,.549,2nd of 5,2.08,98.2,-0.9,115.1,0.3,113.0,-1.8,Lost W. Conf. Semis,M. Williams
PHO,2021-22,64,18,.780,1st of 5,6.94,99.8,1.6,114.8,2.8,107.3,-4.7,Lost W. Conf. Semis,M. Williams
PHO,2020-21,51,21,.708,1st of 5,5.67,97.2,-2.0,117.2,4.9,111.3,-1.0,Lost Finals,M. Williams
PHO,2019-20,34,39,.466,3rd of 5,0.56,101.3,1.0,111.7,1.1,111.4,0.8,,M. Williams
PHO,2018-19,19,63,.232,5th of 5,-8.61,100.5,0.5,105.9,-4.5,115.1,4.7,,I. Kokoskov
PHO,2017-18,21,61,.256,5th of 5,-8.80,100.3,3.0,103.5,-5.1,112.8,4.2,,E. Watson
PHO,2016-17,24,58,.293,5th of 5,-5.14,100.3,3.9,106.6,-2.2,112.2,3.4,,E. Watson
PHO,2015-16,23,59,.280,4th of 5,-6.32,98.5,2.7,102.2,-4.2,109.0,2.6,,J. Hornacek
PHO,2014-15,39,43,.476,3rd of 5,-0.38,96.3,2.4,105.3,-0.3,106.2,0.6,,J. Hornacek
PHO,2013-14,48,34,.585,3rd of 5,3.02,95.8,1.9,109.5,2.8,106.7,0.0,,J. Hornacek
PHO,2012-13,25,57,.305,5th of 5,-5.75,93.4,1.4,101.2,-4.7,108.1,2.2,,A. Gentry
PHO,2011-12,33,33,.500,3rd of 5,0.29,92.6,1.3,106.2,1.6,106.5,1.9,,A. Gentry
PHO,2010-11,40,42,.488,2nd of 5,-0.46,94.4,2.3,109.5,2.2,110.4,3.1,,A. Gentry
PHO,2009-10,54,28,.659,2nd of 5,4.67,95.3,2.6,115.3,7.7,110.2,2.6,Lost W. Conf. Finals,A. Gentry
PHO,2008-09,46,36,.561,2nd of 5,1.62,96.0,4.3,113.6,5.3,111.6,3.3,,T. Porter
PHO,2007-08,55,27,.671,2nd of 5,5.14,96.7,4.3,113.3,5.8,108.1,0.6,Lost W. Conf. 1st Rnd.,M. D'Antoni
PHO,2006-07,61,21,.744,1st of 5,7.28,95.6,3.7,113.9,7.4,106.4,-0.1,Lost W. Conf. Semis,M. D'Antoni
PHO,2005-06,54,28,.659,1st of 5,5.48,95.8,5.3,111.5,5.3,105.8,-0.4,Lost W. Conf. Finals,M. D'Antoni
PHO,2004-05,62,20,.756,1st of 5,7.08,95.9,5.0,114.5,8.4,107.1,1.0,Lost W. Conf. Finals,M. D'Antoni
PHO,2003-04,29,53,.354,6th of 7,-2.94,92.6,2.5,101.4,-1.5,105.5,2.6,,F. Johnson
PHO,2002-03,44,38,.537,4th of 7,1.57,91.5,0.5,103.7,0.1,102.5,-1.1,Lost W. Conf. 1st Rnd.,F. Johnson
PHO,2001-02,36,46,.439,6th of 7,-0.30,91.4,0.7,103.3,-1.2,104.0,-0.5,,S. Skiles
PHO,2000-01,51,31,.622,3rd of 7,2.63,93.1,1.8,100.3,-2.7,98.0,-5.0,Lost W. Conf. 1st Rnd.,S. Skiles
PHO,1999-00,53,29,.646,3rd of 7,5.24,94.0,0.9,104.6,0.5,99.0,-5.1,Lost W. Conf. Semis,D. Ainge
PHO,1998-99,27,23,.540,3rd of 7,2.15,90.0,1.1,105.8,3.6,103.3,1.1,Lost W. Conf. 1st Rnd.,D. Ainge
PHO,1997-98,56,26,.683,3rd of 7,4.44,91.4,1.1,107.4,2.4,101.8,-3.2,Lost W. Conf. 1st Rnd.,D. Ainge
PHO,1996-97,40,42,.488,4th of 7,0.21,93.2,3.1,109.3,2.6,108.6,1.9,Lost W. Conf. 1st Rnd.,C. Fitzsimmons
PHO,1995-96,41,41,.500,4th of 7,0.28,93.2,1.4,110.3,2.7,110.0,2.4,Lost W. Conf. 1st Rnd.,P. Westphal
PHO,1994-95,59,23,.720,1st of 7,3.86,95.9,3.0,114.5,6.2,110.4,2.1,Lost W. Conf. Semis,P. Westphal
PHO,1993-94,56,26,.683,2nd of 7,4.68,96.7,1.6,111.7,5.4,106.8,0.5,Lost W. Conf. Semis,P. Westphal
PHO,1992-93,62,20,.756,1st of 7,6.27,99.8,3.0,113.3,5.3,106.7,-1.3,Lost Finals,P. Westphal
PHO,1991-92,53,29,.646,3rd of 7,5.68,99.4,2.8,112.1,3.9,106.2,-2.0,Lost W. Conf. Semis,C. Fitzsimmons
PHO,1990-91,55,27,.671,3rd of 7,6.49,101.0,3.2,112.6,4.7,106.1,-1.8,Lost W. Conf. 1st Rnd.,C. Fitzsimmons
PHO,1989-90,54,28,.659,3rd of 7,7.09,100.7,2.4,113.1,5.0,106.2,-1.9,Lost W. Conf. Finals,C. Fitzsimmons
PHO,1988-89,55,27,.671,2nd of 7,6.84,104.5,3.9,113.1,5.3,105.7,-2.1,Lost W. Conf. Finals,C. Fitzsimmons
PHO,1987-88,28,54,.341,4th of 6,-4.80,101.2,1.6,107.0,-1.0,111.4,3.4,,J. Wetzel
PHO,1986-87,36,46,.439,5th of 6,-2.63,102.0,1.2,108.0,-0.3,110.3,2.0,,J. MacLeod
PHO,1985-86,32,50,.390,3rd of 6,-3.16,104.8,2.7,104.3,-2.9,107.2,0.0,,J. MacLeod
PHO,1984-85,36,46,.439,3rd of 6,-2.34,102.5,0.4,104.7,-3.2,106.8,-1.1,Lost W. Conf. 1st Rnd.,J. MacLeod
PHO,1983-84,41,41,.500,4th of 6,0.65,101.4,0.0,108.9,1.3,108.0,0.4,Lost W. Conf. Finals,J. MacLeod
PHO,1982-83,53,29,.646,2nd of 6,4.61,101.6,-1.5,105.1,0.4,100.1,-4.6,Lost W. Conf. 1st Rnd.,J. MacLeod
PHO,1981-82,46,36,.561,3rd of 6,3.05,99.5,-1.4,105.8,-1.1,102.4,-4.5,Lost W. Conf. Semis,J. MacLeod
PHO,1980-81,57,25,.695,1st of 6,4.83,104.7,2.9,104.6,-0.9,99.4,-6.1,Lost W. Conf. Semis,J. MacLeod
PHO,1979-80,55,27,.671,3rd of 6,3.25,104.8,1.7,105.6,0.3,102.2,-3.1,Lost W. Conf. Semis,J. MacLeod
PHO,1978-79,50,32,.610,2nd of 6,3.55,108.5,2.7,105.7,1.9,102.4,-1.4,Lost W. Conf. Finals,J. MacLeod
PHO,1977-78,49,33,.598,2nd of 5,3.50,111.4,4.7,100.3,-0.6,97.0,-3.9,Lost W. Conf. 1st Rnd.,J. MacLeod
PHO,1976-77,34,48,.415,5th of 5,0.64,106.6,0.1,98.1,-1.4,97.5,-2.0,,J. MacLeod
PHO,1975-76,42,40,.512,3rd of 5,0.59,105.6,0.1,98.5,0.2,97.9,-0.4,Lost Finals,J. MacLeod
PHO,1974-75,32,50,.390,4th of 5,-2.36,104.3,-0.2,96.4,-1.3,98.6,0.9,,J. MacLeod
PHO,1973-74,30,52,.366,4th of 5,-3.20,109.6,1.8,98.1,0.4,101.3,3.6,,J. MacLeod
PHO,1972-73,38,44,.463,3rd of 5,-0.96,113.0,2.3,98.4,1.6,99.5,2.7,,B. van Breda Kolff
PHO,1971-72,49,33,.598,3rd of 4,5.57,113.7,1.7,101.3,3.4,96.5,-1.4,,C. Fitzsimmons
PHO,1970-71,48,34,.585,3rd of 4,2.33,115.3,0.2,98.2,1.0,96.6,-0.6,,C. Fitzsimmons
PHO,1969-70,39,43,.476,4th of 7,-1.66,116.7,-0.4,101.6,2.6,103.1,4.1,Lost W. Div. Semis,R. Kerr
PHO,1968-69,16,66,.195,7th of 7,-8.26,118.4,1.5,93.8,-1.7,101.1,5.6,,R. Kerr
POR,2024-25,0,0,,,,,,,,,,,C. Billups
POR,2023-24,21,61,.256,5th of 5,-8.29,97.2,-1.3,108.3,-7.0,117.5,2.2,,C. Billups
POR,2022-23,33,49,.402,5th of 5,-3.96,98.6,-0.5,114.8,0.0,118.8,4.0,,C. Billups
POR,2021-22,27,55,.329,4th of 5,-8.55,98.3,0.1,107.8,-4.2,116.9,4.9,,C. Billups
POR,2020-21,42,30,.583,3rd of 5,1.81,98.4,-0.8,117.8,5.5,116.0,3.7,Lost W. Conf. 1st Rnd.,T. Stotts
POR,2019-20,35,39,.473,4th of 5,-0.61,100.7,0.4,113.7,3.1,114.8,4.2,Lost W. Conf. 1st Rnd.,T. Stotts
POR,2018-19,53,29,.646,2nd of 5,4.43,99.1,-0.9,114.7,4.3,110.5,0.1,Lost W. Conf. Finals,T. Stotts
POR,2017-18,49,33,.598,1st of 5,2.60,96.5,-0.8,109.1,0.5,106.4,-2.2,Lost W. Conf. 1st Rnd.,T. Stotts
POR,2016-17,41,41,.500,3rd of 5,-0.23,96.7,0.3,110.3,1.5,110.8,2.0,Lost W. Conf. 1st Rnd.,T. Stotts
POR,2015-16,44,38,.537,2nd of 5,0.98,96.0,0.2,108.8,2.4,108.0,1.6,Lost W. Conf. Semis,T. Stotts
POR,2014-15,51,31,.622,1st of 5,4.41,94.2,0.3,108.2,2.6,103.7,-1.9,Lost W. Conf. 1st Rnd.,T. Stotts
POR,2013-14,54,28,.659,2nd of 5,4.44,94.9,1.0,111.5,4.8,107.4,0.7,Lost W. Conf. Semis,T. Stotts
POR,2012-13,33,49,.402,4th of 5,-2.53,91.4,-0.6,105.8,-0.1,109.2,3.3,,T. Stotts
POR,2011-12,28,38,.424,4th of 5,-0.22,91.2,-0.1,105.7,1.1,106.4,1.8,,N. McMillan
POR,2010-11,48,34,.585,3rd of 5,1.85,87.9,-4.2,108.8,1.5,107.1,-0.2,Lost W. Conf. 1st Rnd.,N. McMillan
POR,2009-10,50,32,.610,3rd of 5,3.18,87.7,-5.0,110.8,3.2,107.1,-0.5,Lost W. Conf. 1st Rnd.,N. McMillan
POR,2008-09,54,28,.659,2nd of 5,5.00,86.6,-5.1,113.9,5.6,107.8,-0.5,Lost W. Conf. 1st Rnd.,N. McMillan
POR,2007-08,41,41,.500,3rd of 5,-0.52,87.9,-4.5,107.3,-0.2,108.4,0.9,,N. McMillan
POR,2006-07,32,50,.390,3rd of 5,-3.78,88.3,-3.6,105.1,-1.4,109.9,3.4,,N. McMillan
POR,2005-06,21,61,.256,5th of 5,-8.91,87.6,-2.9,101.1,-5.1,111.9,5.7,,N. McMillan
POR,2004-05,27,55,.329,4th of 5,-3.45,89.8,-1.1,103.2,-2.9,107.7,1.6,,M. Cheeks
POR,2003-04,41,41,.500,3rd of 7,-0.58,86.2,-3.9,103.7,0.8,105.1,2.2,,M. Cheeks
POR,2002-03,50,32,.610,3rd of 7,2.97,89.4,-1.6,105.5,1.9,102.6,-1.0,Lost W. Conf. 1st Rnd.,M. Cheeks
POR,2001-02,49,33,.598,3rd of 7,3.21,89.3,-1.4,107.4,2.9,104.0,-0.5,Lost W. Conf. 1st Rnd.,M. Cheeks
POR,2000-01,50,32,.610,4th of 7,4.52,89.1,-2.2,106.5,3.5,101.8,-1.2,Lost W. Conf. 1st Rnd.,M. Dunleavy
POR,1999-00,59,23,.720,2nd of 7,6.36,89.9,-3.2,107.9,3.8,100.8,-3.3,Lost W. Conf. Finals,M. Dunleavy
POR,1998-99,35,15,.700,1st of 7,5.67,89.2,0.3,104.8,2.6,97.7,-4.5,Lost W. Conf. Finals,M. Dunleavy
POR,1997-98,46,36,.561,4th of 7,0.83,90.0,-0.3,104.0,-1.0,102.4,-2.6,Lost W. Conf. 1st Rnd.,M. Dunleavy
POR,1996-97,49,33,.598,3rd of 7,3.56,90.9,0.8,107.9,1.2,103.3,-3.4,Lost W. Conf. 1st Rnd.,P. Carlesimo
POR,1995-96,44,38,.537,3rd of 7,2.21,92.6,0.8,106.0,-1.6,103.5,-4.1,Lost W. Conf. 1st Rnd.,P. Carlesimo
POR,1994-95,44,38,.537,4th of 7,3.80,93.8,0.9,109.7,1.4,105.7,-2.6,Lost W. Conf. 1st Rnd.,P. Carlesimo
POR,1993-94,47,35,.573,4th of 7,2.60,98.8,3.7,108.1,1.8,105.5,-0.8,Lost W. Conf. 1st Rnd.,R. Adelman
POR,1992-93,51,31,.622,3rd of 7,2.92,99.1,2.3,108.3,0.3,105.2,-2.8,Lost W. Conf. 1st Rnd.,R. Adelman
POR,1991-92,57,25,.695,1st of 7,6.94,99.0,2.4,111.4,3.2,104.2,-4.0,Lost Finals,R. Adelman
POR,1990-91,63,19,.768,1st of 7,8.47,100.5,2.7,112.8,4.9,104.3,-3.6,Lost W. Conf. Finals,R. Adelman
POR,1989-90,59,23,.720,2nd of 7,6.48,102.3,4.0,110.5,2.4,104.4,-3.7,Lost Finals,R. Adelman
POR,1988-89,39,43,.476,5th of 7,0.92,103.9,3.3,109.4,1.6,108.0,0.2,Lost W. Conf. 1st Rnd.,M. Schuler
POR,1987-88,53,29,.646,2nd of 6,3.59,103.6,4.0,111.8,3.8,107.4,-0.6,Lost W. Conf. 1st Rnd.,M. Schuler
POR,1986-87,49,33,.598,2nd of 6,2.57,105.0,4.2,111.5,3.2,108.6,0.3,Lost W. Conf. 1st Rnd.,M. Schuler
POR,1985-86,40,42,.488,2nd of 6,0.61,104.5,2.4,109.2,2.0,108.2,1.0,Lost W. Conf. 1st Rnd.,J. Ramsay
POR,1984-85,42,40,.512,2nd of 6,2.80,103.5,1.4,110.4,2.5,107.2,-0.7,Lost W. Conf. Semis,J. Ramsay
POR,1983-84,48,34,.585,2nd of 6,3.13,101.1,-0.3,111.2,3.6,107.7,0.1,Lost W. Conf. 1st Rnd.,J. Ramsay
POR,1982-83,46,36,.561,4th of 6,1.88,101.0,-2.1,106.0,1.3,103.9,-0.8,Lost W. Conf. Semis,J. Ramsay
POR,1981-82,42,40,.512,5th of 6,0.39,100.5,-0.4,108.8,1.9,108.2,1.3,,J. Ramsay
POR,1980-81,45,37,.549,3rd of 6,0.52,103.0,1.2,106.5,1.0,105.7,0.2,Lost W. Conf. 1st Rnd.,J. Ramsay
POR,1979-80,38,44,.463,4th of 6,-0.87,98.6,-4.5,103.4,-1.9,104.3,-1.0,Lost W. Conf. 1st Rnd.,J. Ramsay
POR,1978-79,45,37,.549,4th of 6,1.12,103.4,-2.4,104.3,0.5,103.1,-0.7,Lost W. Conf. 1st Rnd.,J. Ramsay
POR,1977-78,58,24,.707,1st of 5,5.92,104.2,-2.5,103.1,2.2,97.2,-3.7,Lost W. Conf. Semis,J. Ramsay
POR,1976-77,49,33,.598,2nd of 5,5.39,108.0,1.5,103.2,3.7,98.0,-1.5,Won Finals,J. Ramsay
POR,1975-76,37,45,.451,5th of 5,-1.11,107.7,2.2,96.4,-1.9,97.6,-0.7,,L. Wilkens
POR,1974-75,38,44,.463,3rd of 5,0.27,104.7,0.2,98.1,0.4,97.7,0.0,,L. Wilkens
POR,1973-74,27,55,.329,5th of 5,-4.30,108.5,0.7,98.2,0.5,102.6,4.9,,J. McCloskey
POR,1972-73,21,61,.256,5th of 5,-5.67,110.4,-0.3,95.9,-0.9,101.5,4.7,,J. McCloskey
POR,1971-72,18,64,.220,5th of 5,-8.84,112.3,0.3,94.5,-3.4,103.1,5.2,,R. Todd
POR,1970-71,29,53,.354,5th of 5,-6.20,120.6,5.5,95.4,-1.8,99.1,1.9,,R. Todd
SAC,2024-25,0,0,,,,,,,,,,,M. Brown
SAC,2023-24,46,36,.561,4th of 5,2.29,98.8,0.3,116.9,1.6,115.2,-0.1,,M. Brown
SAC,2022-23,48,34,.585,1st of 5,2.30,100.3,1.2,119.4,4.6,116.8,2.0,Lost W. Conf. 1st Rnd.,M. Brown
SAC,2021-22,30,52,.366,5th of 5,-5.26,99.8,1.6,109.9,-2.1,115.3,3.3,,L. Walton
SAC,2020-21,31,41,.431,5th of 5,-3.45,100.0,0.8,113.6,1.3,117.2,4.9,,L. Walton
SAC,2019-20,31,41,.431,4th of 5,-1.59,98.9,-1.4,110.2,-0.4,112.2,1.6,,L. Walton
SAC,2018-19,39,43,.476,3rd of 5,-0.81,103.1,3.1,110.4,0.0,111.5,1.1,,D. Joerger
SAC,2017-18,27,55,.329,4th of 5,-6.60,94.9,-2.4,103.7,-4.9,111.1,2.5,,D. Joerger
SAC,2016-17,32,50,.390,3rd of 5,-3.29,94.9,-1.5,107.3,-1.5,111.3,2.5,,D. Joerger
SAC,2015-16,33,49,.402,3rd of 5,-2.32,100.0,4.2,106.0,-0.4,108.4,2.0,,G. Karl
SAC,2014-15,29,53,.354,4th of 5,-3.07,95.4,1.5,105.3,-0.3,109.2,3.6,,M. Malone
SAC,2013-14,28,54,.341,4th of 5,-2.08,94.4,0.5,105.7,-1.0,108.8,2.1,,M. Malone
SAC,2012-13,28,54,.341,4th of 5,-4.26,93.6,1.6,106.2,0.3,111.4,5.5,,K. Smart
SAC,2011-12,22,44,.333,5th of 5,-4.95,94.7,3.4,103.8,-0.8,109.8,5.2,,P. Westphal
SAC,2010-11,24,58,.293,5th of 5,-4.80,95.2,3.1,103.5,-3.8,109.0,1.7,,P. Westphal
SAC,2009-10,25,57,.305,5th of 5,-4.06,94.0,1.3,105.3,-2.3,109.9,2.3,,P. Westphal
SAC,2008-09,17,65,.207,5th of 5,-8.60,94.2,2.5,105.5,-2.8,114.7,6.4,,R. Theus
SAC,2007-08,38,44,.463,4th of 5,-1.86,94.7,2.3,107.5,0.0,109.9,2.4,,R. Theus
SAC,2006-07,33,49,.402,5th of 5,-1.35,94.8,2.9,106.2,-0.3,108.0,1.5,,E. Musselman
SAC,2005-06,44,38,.537,4th of 5,1.61,91.9,1.4,106.7,0.5,105.0,-1.2,Lost W. Conf. 1st Rnd.,R. Adelman
SAC,2004-05,50,32,.610,2nd of 5,2.56,93.0,2.1,110.5,4.4,108.2,2.1,Lost W. Conf. 1st Rnd.,R. Adelman
SAC,2003-04,55,27,.671,2nd of 7,5.41,92.8,2.7,110.3,7.4,104.9,2.0,Lost W. Conf. Semis,R. Adelman
SAC,2002-03,59,23,.720,1st of 7,6.68,95.4,4.4,105.9,2.3,99.1,-4.5,Lost W. Conf. Semis,R. Adelman
SAC,2001-02,61,21,.744,1st of 7,7.61,95.6,4.9,109.0,4.5,101.1,-3.4,Lost W. Conf. Finals,R. Adelman
SAC,2000-01,55,27,.671,2nd of 7,6.07,94.4,3.1,105.6,2.6,99.6,-3.4,Lost W. Conf. Semis,R. Adelman
SAC,1999-00,44,38,.537,5th of 7,3.04,99.3,6.2,105.0,0.9,102.1,-2.0,Lost W. Conf. 1st Rnd.,R. Adelman
SAC,1998-99,27,23,.540,4th of 7,-0.89,96.0,7.1,102.7,0.5,103.1,0.9,Lost W. Conf. 1st Rnd.,R. Adelman
SAC,1997-98,27,55,.329,5th of 7,-5.83,92.1,1.8,100.8,-4.2,106.9,1.9,,E. Jordan
SAC,1996-97,34,48,.415,6th of 7,-3.64,91.0,0.9,105.0,-1.7,108.7,2.0,,G. St. Jean
SAC,1995-96,39,43,.476,5th of 7,-2.62,93.4,1.6,106.2,-1.4,109.1,1.5,Lost W. Conf. 1st Rnd.,G. St. Jean
SAC,1994-95,39,43,.476,5th of 7,-0.74,92.3,-0.6,105.5,-2.8,106.5,-1.8,,G. St. Jean
SAC,1993-94,28,54,.341,6th of 7,-5.32,97.5,2.4,103.3,-3.0,109.2,2.9,,G. St. Jean
SAC,1992-93,25,57,.305,7th of 7,-3.00,100.8,4.0,106.5,-1.5,109.6,1.6,,G. St. Jean
SAC,1991-92,29,53,.354,7th of 7,-5.63,99.6,3.0,103.9,-4.3,109.9,1.7,,D. Motta
SAC,1990-91,25,57,.305,7th of 7,-6.27,94.7,-3.1,102.0,-5.9,109.1,1.2,,D. Motta
SAC,1989-90,23,59,.280,7th of 7,-4.41,96.7,-1.6,104.8,-3.3,110.0,1.9,,J. Reynolds
SAC,1988-89,27,55,.329,6th of 7,-5.35,100.5,-0.1,104.5,-3.3,110.0,2.2,,J. Reynolds
SAC,1987-88,24,58,.293,6th of 6,-5.84,100.9,1.3,106.5,-1.5,112.1,4.1,,B. Russell
SAC,1986-87,29,53,.354,5th of 6,-3.34,101.3,0.5,108.9,0.6,112.1,3.8,,P. Johnson
SAC,1985-86,37,45,.451,5th of 6,-3.19,102.0,-0.1,106.2,-1.0,109.2,2.0,Lost W. Conf. 1st Rnd.,P. Johnson
SAC,1984-85,31,51,.378,6th of 6,-2.71,104.4,2.3,109.5,1.6,112.1,4.2,,J. McKinney
SAC,1983-84,38,44,.463,4th of 6,-1.62,102.9,1.5,106.5,-1.1,108.0,0.4,Lost W. Conf. 1st Rnd.,C. Fitzsimmons
